question,doc_id,chunk_id
What method is used to sign and submit a transaction according to the document?,f92c0579,f92c0579_0
What is the purpose of generating a sessionId in the Nightly Connect application?,07a0d407,07a0d407_0
How can an application specify additional connection options when using the build() or buildLazy() function?,07a0d407,07a0d407_0
What is the role of the AppMetadata interface in the context of the wallet interface implementation?,07a0d407,07a0d407_0
Who can initiate the disconnection of a session?,07a0d407,07a0d407_1
What happens to a session when the application disconnects and it is not persistent?,07a0d407,07a0d407_1
What action can a user take in case of abuse during a session?,07a0d407,07a0d407_1
What does Nightly Connect turn into after a connection from a client?,c8f40c60,c8f40c60_0
What is the method used to sign a transaction in the Nightly Connect documentation?,c8f40c60,c8f40c60_0
What is the purpose of the 'payload.signAsync' function as mentioned in the document?,c8f40c60,c8f40c60_0
What is the purpose of the sessionId in the Nightly Connect application?,7385864d,7385864d_0
How does the buildLazy() function differ from the build() function in the context of establishing a connection?,7385864d,7385864d_0
What properties can be defined in the AppMetadata object to help wallets present information to users?,7385864d,7385864d_0
What triggers a complete removal of a session in Nightly Connect?,7385864d,7385864d_1
Who has the ability to force session termination in Nightly Connect?,7385864d,7385864d_1
What happens when the application disconnects and the session is not persistent?,7385864d,7385864d_1
What method is called to return a resolved promise with the Signed Transaction after the client signs it?,1b8e26b5,1b8e26b5_0
What function splits the coins in the transaction and how is it utilized in the provided example?,1b8e26b5,1b8e26b5_0
Which identifier string is used for the chain in the signTransactionBlock function?,1b8e26b5,1b8e26b5_0
What function is used to listen for events in the Nightly Connect app?,94000da5,94000da5_0
What event can be listened to that indicates a successful connection to accounts?,94000da5,94000da5_0
Which event can trigger a callback when there is an error in the adapter?,94000da5,94000da5_0
What is required to send a signTransaction in the Nightly Connect documentation?,cabc0c42,cabc0c42_0
What method is used to obtain a Signed Transaction after a client signs it?,cabc0c42,cabc0c42_0
Which programming constructs are imported from '/web3.js' to facilitate the signTransaction process?,cabc0c42,cabc0c42_0
What function can be used to create a connection while allowing the modal to appear even when the sessionId is still undefined?,5eca940f,5eca940f_0
What properties can be specified in the ConnectionOptions interface to customize the connection behavior?,5eca940f,5eca940f_0
What information needs to be included in the AppMetadata object for wallets to display to the user?,5eca940f,5eca940f_0
What happens to the session when the application disconnects and the session is not persistent?,5eca940f,5eca940f_1
Which platforms or communities does Nightly Connect suggest for further engagement?,5eca940f,5eca940f_1
What is the copyright year mentioned in the document for Nightly?,5eca940f,5eca940f_1
What is the purpose of the sessionId in the Nightly Connect application?,4c605f07,4c605f07_0
How does the buildLazy() function differ from the build() function in establishing a connection?,4c605f07,4c605f07_0
What are the default values for the disableModal and initOnConnect properties in the ConnectionOptions interface?,4c605f07,4c605f07_0
What wallets are available through the Solana Mobile Stack Mobile Wallet Adapter Protocol?,4c605f07,4c605f07_1
How can a user force session termination if they experience abuse?,4c605f07,4c605f07_1
What metadata is included when building a NightlyConnectAdapter instance?,4c605f07,4c605f07_1
What function is used to listen for events in an app according to the document?,3d335239,3d335239_0
What event is triggered when a connection is established in the Nightly Connect adapter?,3d335239,3d335239_0
What specific action occurs when the 'disconnect' event is fired in the context of the Nightly Connect adapter?,3d335239,3d335239_0
What method should be called to initiate a connection with the server in Nightly Connect?,33725fe0,33725fe0_0
What information is required as an argument for the getInfo() method?,33725fe0,33725fe0_0
What happens to the session when the client disconnects compared to when the application disconnects?,33725fe0,33725fe0_0
What are the two methods for customizing the modal UI in Nightly Connect?,816c0814,816c0814_0
What properties make up the UIOverrides object used for customization?,816c0814,816c0814_0
"In the provided example, which color is set for the primary color using variablesOverride?",816c0814,816c0814_0
What is the recommended way to get started with Aptos according to the document?,97bc15a3,97bc15a3_0
What are the two package managers mentioned for installing the Nightly Aptos Connect package?,97bc15a3,97bc15a3_0
Where can one find the source code for the Aptos web template?,97bc15a3,97bc15a3_0
What is the primary network that Movement M1 relies on?,c37a3e63,c37a3e63_0
Where can the source code for the Movement web template be found?,c37a3e63,c37a3e63_0
What package can be integrated into an application or wallet for Nightly Connect?,c37a3e63,c37a3e63_0
What is the purpose of the Nightly Polkadot Connect package mentioned in the document?,08529cd1,08529cd1_0
Where can the source code for the Substrate web template be found?,08529cd1,08529cd1_0
What are the two ways to install the Nightly Polkadot package as described in the content?,08529cd1,08529cd1_0
What are the two methods mentioned for installing the Nightly Sui Connect package?,1aea9e3b,1aea9e3b_0
What is the preview URL for the Sui web template?,1aea9e3b,1aea9e3b_0
Where can the source code for the Sui web template be found?,1aea9e3b,1aea9e3b_0
What platforms are mentioned in the 'Getting started' section of Nightly Connect?,4a0aaebf,4a0aaebf_0
Which community platforms are associated with Nightly Connect?,4a0aaebf,4a0aaebf_0
What tools or networks does the document suggest for customization?,4a0aaebf,4a0aaebf_0
What is the source code link for the Solana web template?,cab4bedd,cab4bedd_0
What are the two methods mentioned for manual installation of the Nightly Solana Connect package?,cab4bedd,cab4bedd_0
Where can I find the preview of the Solana web template?,cab4bedd,cab4bedd_0
What solutions does Nightly Connect provide for dApp developers?,3da14cb7,3da14cb7_0
How does Nightly Connect facilitate the integration of wallets for mobile applications?,3da14cb7,3da14cb7_0
What tools become accessible to mobile applications through Nightly Connect after implementing the necessary changes?,3da14cb7,3da14cb7_0
What is the title of the document?,ff755ae1,ff755ae1_0
What is the status of the Tokenomics section in the document?,ff755ae1,ff755ae1_0
How is the document powered according to the content?,ff755ae1,ff755ae1_0
What type of fee do users currently pay when using OmniLending?,b778e98d,b778e98d_0
Are there any service fees charged by OmniLending?,b778e98d,b778e98d_0
What is the user's responsibility regarding transaction fees on OmniLending?,b778e98d,b778e98d_0
What is the fixed service fee percentage of the fund in the OmniSwap fee structure?,6266505c,6266505c_0
When is the cross-chain protocol fee applied in the OmniSwap fee structure?,6266505c,6266505c_0
Who charges the gas fee in the OmniSwap fee structure?,6266505c,6266505c_0
What two components make up the network fee according to the document?,6dcc2cd7,6dcc2cd7_0
What is the purpose of the OmniSwap fee as mentioned in the document?,6dcc2cd7,6dcc2cd7_0
Is there a specific mention of a fee related to BTC Omnichain Lending in the document?,6dcc2cd7,6dcc2cd7_0
What is the initial price for the WL mint in Phase 2: Advocates?,558c974f,558c974f_0
On which platform is Phase 3: Contributors being released?,558c974f,558c974f_0
What is the contract address for Phase 1: Genesis on the BSC chain?,558c974f,558c974f_0
What is the total number of NFT PASS cards available in each phase?,633246be,633246be_0
How many phases are there in the NFT PASS card scheme?,633246be,633246be_0
Where can users check the release process for the NFT PASS cards?,633246be,633246be_0
What is the percentage of the bridge value that users receive as points when they swap on OmniSwap?,75145956,75145956_0
"How many initial points does an invitee receive when they join through a referral, and how does this affect the inviter's rewards?",75145956,75145956_0
"What is the starting prize pool for the Referral Point System, and how does the trading volume influence it?",75145956,75145956_0
What are the steps to generate a User ID on OmniBTC?,2619d803,2619d803_0
What do you need to do before borrowing assets on the platform?,2619d803,2619d803_0
How does the collateral function work in relation to borrowing and supplying assets?,2619d803,2619d803_0
